"","Peoplesoft Level 4 Organization","Peoplesoft Level 5 Organization","Dept","Empl ID","D/I","Direct Pct of Total Hours - Aug 2016 - Jul 2017","Direct Pct of Base (Working) Hours -Aug 2016 - Jul 2017","Pct Indirect - Aug 2016 - Jul 2017","Total Labor Hours - Aug 2016 - Jul 2017","Total Base Labor Hours - Aug 2016 - Jul 2017","Total Indirect Labor Hours - Aug 2016 - Jul 2017","Direct Labor Hours - Aug 2016 - Jul 2017","Overtime Hours - Aug 2016 - Jul 2017","0041 / 0045 / 0061 PTO / Vacation / Sick Labor Hours - Aug 2016 - Jul 2017","0071 / 0077 / 0082 Personal Labor Hours - Aug 2016 - Jul 2017","0081 / Jury Duty Labor Hours - Aug 2016 - Jul 2017","0091 / Bereavement Labor Hours - Aug 2016 - Jul 2017","0094 / Military Leave Labor Hours - Aug 2016 - Jul 2017","0051 / Holiday Labor Hours - Aug 2016 - Jul 2017","Missing Labor Hours - Aug 2016 - Jul 2017","Mod Time Labor Hours - Aug 2016 - Jul 2017","SCA / Location Labor Hours - Aug 2016 - Jul 2017","Shift 2 Labor Hours - Aug 2016 - Jul 2017","Shift 3 Labor Hours - Aug 2016 - Jul 2017","Shift 4 Labor Hours - Aug 2016 - Jul 2017","Shift 5 Labor Hours - Aug 2016 - Jul 2017","Shift 6 Labor Hours - Aug 2016 - Jul 2017","Shift 7 Labor Hours - Aug 2016 - Jul 2017","NBI Labor Hours - Aug 2016 - Jul 2017","Hire Date","Union Code","Standard Hours","Work Schedule","state","Job Code","Grade","Title","Fringe Pool","Regular / Temporary","Reporting Level","Awaiting Access Labor Hours - Aug 2016 - Jul 2017","PAL Labor Hours - Aug 2016 - Jul 2017","Mgmt Alloc Labor Hours - Aug 2016 - Jul 2017","Primary Program Charged - 2016","Primary Program MA - 2016","Secondary Program Charged - 2016","emst","Term Class","Last Date Worked"
"80","BU1","SBU 33","54916","X29784","D",0.822479498311626,0.998828353837141,0.00117164616285882,2073,1707,2,1705,48,286,0,0,0,0,80,0,19,0,0,0,0,0,0,0,157.5,2009-01-26,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM348","BU1","PGM766","1","0","."
"81","BU1","SBU 33","54916","X26480","D",0.802387267904509,0.869669381887877,0.130330618112123,2262,2087,272,1815,182,95,0,0,0,0,80,0,0,0,0,0,0,0,0,0,59,2014-08-11,"RN9",40,"SWW","TX","CS24","G10","Principal Cyber Engineer","FR53","R","8",0,0,0,"PGM491","BU1","Indirect","1","0","."
"82","BU1","SBU 33","54916","X20100","D",0.808157099697885,0.985267034990792,0.0147329650092081,662,543,8,535,36,87,0,0,0,0,32,0,-8,0,0,0,0,0,0,0,0,2014-12-08,"RN9",40,"SWW","FL","CS20","E01","Cyber  Engineer I","FR53","R","8",0,0,0,"Mgmt Alloc",NA,NA,"0","Resignation","42692"
"83","BU1","SBU 33","54916","X11994","D",0.873239436619718,0.935849056603774,0.0641509433962264,284,265,17,248,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2017-06-05,"RN1",40,"SWW","FL","ST01","G02","TechStudent-Freshman","FR53","R","8",0,0,0,"PGM291","BU1","Indirect","1","0","."
"84","BU1","SBU 33","54916","X20797","D",0.856284658040665,0.972193074501574,0.027806925498426,2164,1906,53,1853,98,178,0,0,0,0,80,3,0,0,0,0,0,0,0,0,2,2001-05-29,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM207","BU1","PGM425","1","0","."
"85","BU1","SBU 33","54916","X25380","D",0.901003052769298,0.975448536355052,0.0245514636449481,2293,2118,52,2066,229,87,0,0,0,0,88,0,-24,0,0,0,0,0,0,0,63,2013-07-22,"RN9",40,"SWW","VA","CS25","G11","Sr. Principal Cyber Engineer","FR53","R","8",0,0,0,"PGM291","BU1","PGM637","1","0","."
"86","BU1","SBU 33","54916","X14714","D",0.880641925777332,1,0,1994,1756,0,1756,0,142,0,0,16,0,80,0,97,0,0,0,0,0,0,0,1.13,2014-08-11,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM291","BU1","PGM637","1","0","."
"87","BU1","SBU 33","54916","X25963","D",1,1,0,80,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2016-05-31,"RN1",40,"SWW","TX","ST04","G05","TechStudent-Senior","FR53","R","9",0,0,0,"Mgmt Alloc",NA,NA,"1","0","."
"88","BU1","SBU 33","54916","X25752","D",0.893946290395994,0.989420654911839,0.0105793450881612,2197,1985,21,1964,132,132,0,0,0,0,80,0,0,0,0,0,0,0,0,0,983.7,2011-08-08,"RN9",40,"SWW","FL","AA70","G09","Prcpl Pgm Cost Sch&Ctl Anal","FR53","R","7",0,0,0,"PGM686","BU1","PGM291","1","0","."
"89","BU1","SBU 33","54916","X25356","D",0.937759336099585,0.998895027624309,0.00110497237569061,964,905,1,904,4,11,0,0,0,0,48,0,11,0,0,0,0,0,0,0,0,2015-05-18,"RN9",40,"SWW","FL","CE37","E01","Software Engineer I","FR53","R","8",0,0,0,"PGM291","BU1",NA,"0","Resignation","42748"
"90","BU1","SBU 33","54916","X13646","D",0.788664323374341,0.893034825870647,0.107462686567164,2276,2010,216,1795,196,178,0,0,0,0,88,0,-6,0,0,0,0,0,0,0,31.5,2011-03-14,"RN9",40,"SWW","VA","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM818","BU1","Indirect","1","0","."
"91","BU1","SBU 33","54916","X28741","D",0.904583723105706,0.928468554968795,0.071531445031205,2138,2083,149,1934,426,8,0,0,0,0,47,0,0,0,0,0,0,0,0,0,109,2016-10-03,"RN9",40,"SWW","TX","CF12","G10","Manager II-Program Management","FR53","R","8",0,0,0,"PGM491","BU1","PGM887","1","0","."
"92","BU1","SBU 33","54916","X16526","D",0.950734249171009,0,0,2111,2007,0,2007,62,40,0,0,0,0,64,0,2,0,0,0,0,0,0,0,0,2010-06-28,"RN9",40,"SWW","FL","CS22","G08","Sr. Cyber Engineer I","FR53","R","8",0,0,0,"PGM291","BU1","PGM245","1","0","."
"93","BU1","SBU 33","54916","X23548","D",0.319808027923211,0.351390220517737,0.648609779482263,2292,2086,1353,733,272,125,0,0,0,0,80,3,0,0,0,0,0,0,0,0,190.75,2011-11-28,"RN9",40,"SWW","MD","CS24","G10","Principal Cyber Engineer","FR53","R","7",0,0,0,"Indirect","HQ","PGM391","1","0","."
"94","BU1","SBU 33","54916","X26067","D",0.769643728648121,0.96041412911084,0.0395858708891596,2049,1642,65,1577,9,327,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1465,2006-02-28,"RN9",40,"SWW","FL","CS25","G11","Sr. Principal Cyber Engineer","FR53","R","8",0,0,0,"PGM549","HQ","PGM686","1","0","."
"95","BU1","SBU 33","54916","X12948","D",0.831409934771701,0.93510158013544,0.0648984198645598,1993,1772,115,1657,0,141,0,0,0,0,80,15,25,0,0,0,0,0,0,0,0,2014-11-03,"RN9",40,"SWW","MD","CS25","G11","Sr. Principal Cyber Engineer","FR53","R","8",0,0,0,"PGM391","BU1","Indirect","1","0","."
"96","BU1","SBU 33","54916","X19782","D",0.8,0.905109489051095,0.0948905109489051,310,274,26,248,4,28,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,2017-06-05,"RN1",40,"SWW","VA","ST04","G05","TechStudent-Senior","FR53","R","8",0,0,0,"PGM291","BU1","Indirect","1","0","."
"97","BU1","SBU 33","54916","X24447","D",0.888888888888889,0.96969696969697,0.0303030303030303,2052,1881,57,1824,0,99,0,0,0,0,72,2,29,0,0,0,0,0,0,0,0,2013-06-03,"RN9",40,"SWW","VA","CS22","G08","Sr. Cyber Engineer I","FR53","R","8",0,0,0,"PGM204","BU1","PGM532","1","0","."
"98","BU1","SBU 33","54916","X11538","D",0.772727272727273,0.772727272727273,0.227272727272727,44,44,10,34,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,2017-07-24,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM291","BU1","Indirect","1","0","."
"99","BU1","SBU 33","54916","X25043","D",0.328930817610063,0.378163412870571,0.621836587129429,1590,1383,860,523,0,128,0,0,0,0,80,0,15,0,0,0,0,0,0,0,44,2016-01-11,"RN9",40,"SWW","MD","CS20","G06","Cyber  Engineer I","FR53","R","7",0,0,0,"Indirect","HQ","PGM391","0","Resignation","42860"
"100","BU1","SBU 33","54916","X18078","D",0.910031488978857,0.969333972208912,0.0306660277910877,2223,2087,64,2023,201,55,0,0,0,0,80,0,17,0,0,0,0,0,0,0,226.15,2015-03-09,"RN9",40,"SWW","MD","CS22","G08","Sr. Cyber Engineer I","FR53","R","8",194,0,0,"PGM391","BU1","PGM549","1","0","."
"101","BU1","SBU 33","54916","X29519","D",0.920551276854479,0.98911149825784,0.0108885017421603,2467,2296,25,2271,391,91,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1.5,2015-02-02,"RN9",40,"SWW","VA","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM291","BU1","PGM474","1","0","."
"102","BU1","SBU 33","54916","X29883","D",0.913237481408032,0.999457406402604,0.0010851871947911,2017,1843,2,1842,0,110,0,0,0,0,64,0,32,0,0,0,0,0,0,0,37,2016-07-11,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM391","BU1",NA,"1","0","."
"103","BU1","SBU 33","54916","X29518","D",0.821218074656189,0.9082020640956,0.0923411189570885,2036,1841,170,1672,0,123,0,0,0,0,72,0,6,0,0,0,0,0,0,0,815.3,2016-07-18,"RN9",40,"SWW","SC","CS21","G07","Cyber  Engineer II","FR53","R","8",715.75,0,0,"PGM549","HQ","PGM489","1","0","."
"104","BU1","SBU 33","54916","X24236","D",0.790052606408417,0.863113897596656,0.136886102403344,2091,1914,262,1652,23,106,0,0,0,0,72,0,13,0,0,0,0,0,0,0,19.5,2016-04-04,"RN9",40,"SWW","TX","CS20","G06","Cyber  Engineer I","FR53","R","9",0,0,0,"PGM517","BU1","PGM267","1","0","."
"105","BU1","SBU 33","54916","X20565","D",0.923566878980892,0.999507631708518,0.000984736582964057,2198,2031,2,2030,141,86,0,0,0,0,80,8,21,0,0,0,0,0,0,0,30.8,2015-07-06,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM291","BU1","PGM637","1","0","."
"106","BU1","SBU 33","54916","X28977","D",0.905044510385757,1,0,2022,1830,0,1830,0,104,0,8,0,0,80,0,3,0,0,0,0,0,0,0,0,2005-08-01,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM601","BU1","PGM291","1","0","."
"107","BU1","SBU 33","54916","X25164","D",0.898255813953488,0.999460916442048,0.00107816711590297,2064,1855,2,1854,0,129,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2005-07-18,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM504","BU1","Indirect","1","0","."
"108","BU1","SBU 33","54916","X27164","D",0.884344146685472,0.969088098918083,0.0309119010819165,2836,2588,80,2508,756,152,0,0,0,0,96,0,0,0,0,0,0,0,0,0,1053,2013-05-13,"RN9",40,"SWW","UT","CS22","G08","Sr. Cyber Engineer I","FR53","R","8",0,0,0,"PGM549","HQ","PGM504","1","0","."
"109","BU1","SBU 33","54916","X13685","D",0.845134997452878,0.983402489626556,0.016597510373444,1963,1687,28,1659,155,188,0,0,0,0,88,0,0,0,0,0,0,0,0,0,39,2005-06-13,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM291","BU1","PGM431","0","Resignation","42899"
"110","BU1","SBU 33","54916","X14456","D",0.821786908743431,0.936309199782254,0.0636908002177463,2093,1837,117,1720,67,184,0,0,0,0,72,1,40,0,0,0,0,0,0,0,19,2013-07-15,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM391","BU1","PGM721","1","0","."
"111","BU1","SBU 33","54916","X27730","D",0.882957884427032,0.975121687398594,0.0248783126014062,2042,1849,46,1803,4,113,0,0,0,0,80,0,43,0,0,0,0,0,0,0,0,2005-11-21,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM835","BU1","Indirect","1","0","."
"112","BU1","SBU 33","54916","X19626","D",0.746061167747915,0.827763496143959,0.172236503856041,2158,1945,335,1610,119,141,0,0,0,0,72,0,-2,0,0,0,0,0,0,0,14,2015-12-14,"RN9",40,"SWW","TX","CS21","G07","Cyber  Engineer II","FR53","R","9",0,0,0,"PGM491","BU1","PGM887","1","0","."
"113","BU1","SBU 33","54916","X21523","D",0.876519202722411,1,0,2057,1803,0,1803,0,200,0,0,0,0,54,0,3,0,0,0,0,0,0,0,0,2011-06-06,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM835","BU1",NA,"1","0","."
"114","BU1","SBU 33","54916","X17450","D",0.849763237193285,0.989473684210526,0.0105263157894737,2323,1995,21,1974,278,249,0,0,0,0,80,3,0,0,0,0,0,0,0,0,269,2009-03-09,"RN9",40,"SWW","FL","CS24","G10","Principal Cyber Engineer","FR53","R","8",0,0,0,"PGM721","BU1","PGM686","1","0","."
"115","BU1","SBU 33","54916","X29536","D",0.944854537559705,0.998623221661313,0.00137677833868747,2303,2179,3,2176,225,52,0,0,0,0,72,0,0,0,0,0,0,0,0,0,29,2011-10-31,"RN9",40,"SWW","VA","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM835","BU1","PGM842","1","0","."
"116","BU1","SBU 33","54916","X10466","D",0.90294388224471,0.977589641434263,0.0224103585657371,2174,2008,45,1963,143,56,0,0,24,0,87,0,8,0,0,0,0,0,0,0,0,2014-05-27,"RN9",40,"SWW","MD","CS24","G10","Principal Cyber Engineer","FR53","R","8",0,0,0,"PGM391","BU1","Indirect","1","0","."
"117","BU1","SBU 33","54916","X17092","D",0.893735498839907,0.980152671755725,0.0198473282442748,2155,1965,39,1926,78,79,0,0,24,0,88,1,2,0,0,0,0,0,0,0,97.1,2011-06-13,"RN9",40,"SWW","VA","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM474","BU1","PGM366","1","0","."
"118","BU1","SBU 33","54916","X25275","D",0.938775510204082,0.978723404255319,0.0212765957446809,392,376,8,368,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2017-05-22,"RN1",40,"SWW","VA","ST03","G04","TechStudent-Junior","FR53","R","8",0,0,0,"PGM291","BU1","Indirect","1","0","."
"119","BU1","SBU 33","54916","X24993","D",0.862050739957717,0.930936073059361,0.069634703196347,1892,1752,122,1631,24,68,0,0,0,0,72,0,4,0,0,0,0,0,0,0,250.9,2016-09-06,"RN9",40,"SWW","SC","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM248","BU1","Indirect","1","0","."
"120","BU1","SBU 33","54916","X18922","D",0.802319961333978,0.878771836950768,0.121228163049232,2069,1889,229,1660,39,91,10,0,0,0,80,0,1,0,0,0,0,0,0,0,38,2013-04-29,"RN9",40,"SWW","FL","CS22","G08","Sr. Cyber Engineer I","FR53","R","8",0,0,0,"PGM835","BU1","Indirect","1","0","."
"121","BU1","SBU 33","54916","X21589","D",0.922435362802335,0.950988822012038,0.0498710232158212,1199,1163,58,1106,0,20,0,0,0,0,16,0,-19,0,0,0,0,0,0,0,650.5,2016-06-06,"RN9",40,"SWW","FL","CE37","G06","Software Engineer I","FR53","R","8",335,0,0,"PGM549","HQ","PGM489","1","0","."
"122","BU1","SBU 33","54916","X12705","D",0.91980198019802,0.989877464038359,0.0101225359616409,2020,1877,19,1858,5,64,0,0,0,0,80,0,-7,0,0,0,0,0,0,0,3.5,2015-07-27,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM601","BU1","Indirect","1","0","."
"123","BU1","SBU 33","54916","X29201","D",0.878202029966167,0.981631550513236,0.0183684494867639,2069,1851,34,1817,41,106,0,0,0,0,112,0,0,0,0,0,0,0,0,0,16,2015-11-30,"RN9",40,"SWW","TX","CS25","G11","Sr. Principal Cyber Engineer","FR53","R","9",0,0,0,"PGM835","BU1","Indirect","1","0","."
"124","BU1","SBU 33","54916","X10948","D",0.750526315789474,0.854916067146283,0.145083932853717,1900,1668,242,1426,0,80,0,0,0,80,72,0,-4,0,0,0,0,0,0,0,61,2015-08-24,"RN9",40,"SWW","TX","CS24","G10","Principal Cyber Engineer","FR53","R","9",0,0,0,"PGM887","BU1","PGM488","1","0","."
"125","BU1","SBU 33","54916","X15348","D",0.870576829859428,0.960941680042804,0.0390583199571964,2063,1869,73,1796,2,122,0,0,0,0,72,0,4,0,0,0,0,0,0,0,91,2016-02-01,"RN9",40,"SWW","TX","CS21","G07","Cyber  Engineer II","FR53","R","9",0,0,0,"PGM601","BU1","PGM686","1","0","."
"126","BU1","SBU 33","54916","X16176","D",0.913586673607496,0.985955056179775,0.0140449438202247,1921,1780,25,1755,2,61,0,0,0,0,80,0,41,0,0,0,0,0,0,0,449,2015-04-20,"RN9",40,"SWW","MD","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM391","BU1","PGM549","1","0","."
"127","BU1","SBU 33","54916","X15648","D",0.87192118226601,0.993584603047314,0.00721732157177225,1421,1247,9,1239,24,86,0,0,24,0,64,0,-7,0,0,0,0,0,0,0,0,2015-08-03,"RN9",40,"SWW","VA","CS21","E02","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM474","BU1",NA,"0","Resignation","42825"
"128","BU1","SBU 33","54916","X22787","D",0.836467702371218,0.946345975948196,0.0536540240518039,1223,1081,58,1023,0,94,0,0,0,0,48,18,78,0,0,0,0,0,0,0,75,2008-04-28,"RN9",40,"SWW","FL","CS25","G11","Sr. Principal Cyber Engineer","FR53","R","8",0,0,0,"PGM721","BU1","PGM835","1","0","."
"129","BU1","SBU 33","54916","X15169","D",0.627952755905512,0.639278557114228,0.360721442885772,1016,998,360,638,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2017-01-16,"RN1",40,"SWW","TX","ST04","G05","TechStudent-Senior","FR53","R","9",0,0,0,"PGM491","BU1","Indirect","1","0","."
"130","BU1","SBU 33","54916","X24239","D",0.924430641821946,0.996651785714286,0.00334821428571429,966,896,3,893,69,14,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,2008-08-25,"RN9",40,"N27","FL","CS22","E03","Sr. Cyber Engineer I","FR53","R","8",0,0,0,"PGM504","BU1","PGM277","0","Resignation","42741"
"131","BU1","SBU 33","54916","X12108","D",0.882896015549077,0.98110151187905,0.0188984881209503,2058,1852,35,1817,18,125,0,0,16,0,64,0,43,0,0,0,0,0,0,0,0,2015-11-02,"RN9",40,"SWW","VA","CS20","G06","Cyber  Engineer I","FR53","R","8",0,0,0,"PGM291","BU1","PGM810","1","0","."
"132","BU1","SBU 33","54916","X10774","D",0.828571428571429,0.852941176470588,0.147058823529412,280,272,40,232,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2017-06-12,"RN9",40,"SWW","TX","CS20","G06","Cyber  Engineer I","FR53","R","9",232,0,0,"PGM489","HQ","Indirect","1","0","."
"133","BU1","SBU 33","54916","X18170","D",0.825895046591466,0.951950254381006,0.0480497456189938,2039,1769,85,1684,33,174,0,0,0,0,96,48,37,0,0,0,0,0,0,0,24,2014-05-05,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM601","BU1","Indirect","1","0","."
"134","BU1","SBU 33","54916","X12034","D",0.829457364341085,0.965897693079238,0.0341023069207623,1161,997,34,963,12,116,0,0,0,0,48,40,22,0,0,0,0,0,0,0,0,2015-04-27,"RN9",40,"SWW","FL","CS21","E02","Cyber  Engineer II","FR53","R","8",111,0,0,"PGM489","HQ","Indirect","0","Resignation","42804"
"135","BU1","SBU 33","54916","X18364","D",0.843090211132438,0.952819956616052,0.0471800433839479,2084,1844,87,1757,35,160,0,0,0,0,80,0,-1,0,0,0,0,0,0,0,14,2007-05-21,"RN9",40,"N17","PA","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM291","BU1","PGM818","1","0","."
"136","BU1","SBU 33","54916","X13794","D",0.856943150046598,0.990306946688207,0.00915455035002692,2146,1857,17,1839,80,209,0,0,0,0,80,0,4,0,0,0,0,0,0,0,2,2013-10-07,"RN9",40,"SWW","MD","CS24","G10","Principal Cyber Engineer","FR53","R","8",0,0,0,"PGM391","BU1","Indirect","1","0","."
"137","BU1","SBU 33","54916","X22899","D",0.917177914110429,0.949206349206349,0.0507936507936508,326,315,16,299,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2017-05-30,"RN1",40,"SWW","VA","ST03","G04","TechStudent-Junior","FR53","R","8",0,0,0,"PGM761","BU1","Indirect","1","0","."
"138","BU1","SBU 33","54916","X12250","D",0.880415944540728,0.942486085343228,0.0556586270871985,577,539,30,508,17,22,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8.5,2013-06-17,"RN9",40,"FXP","VA","CS22","E03","Sr. Cyber Engineer I","FR53","R",".",0,0,0,"Mgmt Alloc",NA,NA,"0","Resignation","42678"
"139","BU1","SBU 33","54916","X10818","D",0.592233009708738,0.647214854111406,0.352785145888594,412,377,133,244,0,27,0,0,0,0,8,15,0,0,0,0,0,0,0,0,3,2016-06-20,"RN9",40,"SWW","VA","CS20","G06","Cyber  Engineer I","FR53","R","8",127,0,0,"PGM489","HQ","PGM810","1","0","."
"140","BU1","SBU 33","54916","X20085","D",0.888386123680241,0.994512452511608,0.00548754748839173,2652,2369,13,2356,632,161,0,0,24,0,98,0,0,0,0,0,0,0,0,0,0,2009-03-30,"RN9",40,"SWW","FL","CS24","G10","Principal Cyber Engineer","FR53","R","8",0,0,0,"PGM391","BU1","Indirect","1","0","."
"141","BU1","SBU 33","54916","X17187","D",0.609939052977028,0.658067779463834,0.341932220536166,2133,1977,676,1301,111,76,0,0,0,0,80,0,0,0,0,0,0,0,0,0,169.8,2015-11-02,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","7",0,0,0,"Indirect","HQ","PGM721","1","0","."
"142","BU1","SBU 33","54916","X28576","D",0.889555222388806,0.999438517686693,0.000561482313307131,2001,1781,1,1780,0,148,0,8,0,0,64,0,19,0,0,0,0,0,0,0,42,2010-06-28,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM809","BU1","PGM549","1","0","."
"143","BU1","SBU 33","54916","X29065","D",0.87651077246453,0.965836711059641,0.034163288940359,1903,1727,59,1668,16,104,0,0,0,0,72,0,-5,0,0,0,0,0,0,0,199.5,2012-05-25,"RN9",40,"SWW","AL","CS21","G07","Cyber  Engineer II","FR53","R","9",0,0,0,"PGM674","BU4","PGM653","1","0","."
"144","BU1","SBU 33","54916","X10940","D",0.854721549636804,0.995487873660463,0.00451212633953751,2065,1773,8,1765,1,220,0,0,0,0,72,8,0,0,0,0,0,0,0,0,14,2014-11-10,"RN9",40,"SWW","FL","CE37","G06","Software Engineer I","FR53","R","8",0,0,0,"PGM245","BU1","PGM291","1","0","."
"145","BU1","SBU 33","54916","X28816","D",0.884466019417476,0.971215351812367,0.0287846481876333,2060,1876,54,1822,0,108,0,4,0,0,72,0,-8,0,0,0,0,0,0,0,22,2009-05-26,"RN9",40,"N27","VA","CS22","G08","Sr. Cyber Engineer I","FR53","R","8",52,0,0,"PGM204","BU1","PGM308","1","0","."
"146","BU1","SBU 33","54916","X20791","D",0.3375,0.435483870967742,0.564516129032258,80,62,35,27,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,23,2014-07-28,"RN9",40,"SWW","FL","CA06","A02","Configuration Analyst II","FR53","R",".",0,0,0,"Mgmt Alloc",NA,NA,"0","Resignation","42594"
"147","BU1","SBU 33","54916","X16712","D",0.913900913900914,0.998423541776143,0.00210194429847609,2079,1903,4,1900,2,96,0,0,0,0,80,0,7,0,0,0,0,0,0,0,9.5,2014-06-23,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM601","BU1","PGM204","1","0","."
"148","BU1","SBU 33","54916","X21844","D",0.906750849927149,0.985224274406332,0.0147757255936675,2059,1895,28,1867,7,83,0,0,0,0,80,0,19,0,0,0,0,0,0,0,33.1,2014-07-28,"RN9",40,"SWW","FL","CS22","G08","Sr. Cyber Engineer I","FR53","R","8",0,0,0,"PGM391","BU1","PGM549","1","0","."
"149","BU1","SBU 33","54916","X20829","D",0.886044176706827,0.999433748584372,0.000566251415628539,1992,1766,1,1765,0,138,0,0,0,0,88,0,33,0,0,0,0,0,0,0,0,2010-06-28,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM291","BU1","PGM245","1","0","."
"150","BU1","SBU 33","54916","X15064","D",0.896981312889315,0.997336174746937,0.0026638252530634,2087,1877,5,1872,55,122,0,0,0,0,88,0,0,0,0,0,0,0,0,0,1654,2011-02-07,"RN9",40,"SWW","FL","CB64","G09","Principal Tech Editor/Wrtr","FR53","R","8",0,0,0,"PGM686","BU1","PGM637","1","0","."
"151","BU1","SBU 33","54916","X10132","D",0.675,0.783102143757881,0.216897856242119,1840,1586,344,1242,12,62,0,0,0,120,72,0,12,0,0,1154,0,0,0,0,294,2011-10-10,"RN9",40,"SWW","GA","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM423","BU1","Indirect","1","0","."
"152","BU1","SBU 33","54916","X17102","D",0.852826510721248,0.930851063829787,0.0691489361702128,2052,1880,130,1750,8,99,0,0,0,0,72,0,8,0,0,0,0,0,0,0,163.9,2012-08-20,"RN9",40,"SWW","AL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",0,0,0,"PGM570","BU1","PGM742","1","0","."
"153","BU1","SBU 33","54916","X27754","D",0.835699797160243,1,0,1479,1236,0,1236,84,179,0,0,0,0,64,0,-21,0,0,0,0,0,0,0,0,2014-07-07,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM721","BU1","PGM277","0","Resignation","42832"
"154","BU1","SBU 33","54916","X27965","D",0.813289658399626,0.890368852459016,0.109631147540984,2137,1952,214,1738,122,102,0,0,0,0,83,59,5,0,0,0,0,0,0,0,106.9,2016-07-18,"RN9",40,"SWW","FL","CS21","G07","Cyber  Engineer II","FR53","R","8",0,0,0,"PGM411","BU1","PGM549","1","0","."
"155","BU1","SBU 33","54916","X21434","D",0.835885167464115,0.932230522945571,0.0683030949839915,2090,1874,128,1747,10,120,0,0,0,0,96,0,0,0,0,0,0,0,0,0,3,2000-08-07,"RN9",40,"SWW","FL","CS23","G09","Sr. Cyber Engineer II","FR53","R","8",253,0,0,"PGM425","BU1","PGM489","1","0","."
"156","BU1","SBU 33","54916","X27841","D",0.489855072463768,0.516030534351145,0.483969465648855,2070,1965,951,1014,0,25,0,0,0,0,80,0,-2,0,0,0,0,0,0,0,15,2015-10-19,"RN9",40,"SWW","FL","BH80","G07","Property Administrator II","FR53","R","7",0,0,0,"Indirect","HQ","PGM291","1","0","."
